"id","rank","name","author","uses_atlas_codes","translations","stages","groups","synonyms"
"17529","genus","Sabulina","Rchb.","","","","43",""
"17528","species","Scolia hirta","(Schrank, 1781)","","","1;2;3;5","26","Apis hirta;Scolia bifasciata"
"17527","species","Himantoglossum robertianum","(Loisel.) P. Delforge","","","","43",""
"17526","subspecies","Himantoglossum jankae","Somlyay, Kreutz & Óvári","",";Смичак, козоношка;Smičak, kozonoška;;;","","43","Himantoglossum calcaratum subsp. rumelicum;Himantoglossum calcaratum subsp. jankae"
"17525","species","Leontodon tuberosus","L.","","","","43",""
"17524","species","Leontodon saxatilis","Lam.","","","","43","Leontodon taraxacoides"
"17523","subspecies","Leontodon hispidus hastilis","(L.) Corb.","","","","43","Leontodon hispidus subsp. danubialis"
"17522","species","Leontodon incanus","(L.) Schrank","","","","43",""
"17521","species","Leontodon hispidus","L.","","","","43",""
"17520","subspecies","Leontodon crispus rossianus","(Degen et Lengyel) Hayek","","","","43",""
"17519","species","Scorzoneroides cichoriacea","(Ten.) Greuter","","","","43","Leontodon fasciculatus;Leontodon cichoraceus;Leontodon fasciolatus"
"17518","species","Leontodon asperrimus","(Willd.) Endl.","","","","43","Leontodon crispus subsp. asperrimus"
"17517","species","Lamprocapnos spectabilis","(L.) Fukuhara","","Asian bleeding-heart;Девојачко срце, Минђушица;;;;","","43","Fumaria spectabilis"
"17516","genus","Lamprocapnos","Endl.","","","","43",""
"17515","species","Roemeria hybrida","(L.) DC.","",";Ремерија;Remerija;Križana romerija;;","","43",""
"17514","genus","Roemeria","","","","","43",""
"17513","species","Hypecoum pendulum","L.","","","","43","Hypecoum parviflorum"
"17512","genus","Hypecoum","","","","","43",""
"17511","species","Glaucium corniculatum","(L.) J. H. Rudolph","",";Рогати мак;Rogati mak;Crvena makovica;;","","43",""
"17510","species","Chelidonium majus","L.","",";Руса, росопас перастолистни;Rusa, rosopas perastolistni;Žuti rosopas;;","","43",""
"17509","genus","Chelidonium","","","","","43",""
"17508","subspecies","Corydalis solida oligantha","(Trinajstić) Greuter et Burdet","","","","43",""
"17507","species","Papaver somniferum","L.","",";Мак;Mak;Pitomi mak;;","","43",""
"17506","species","Papaver rhoeas","L.","",";Булка, дивљи мак;Bulka, divlji mak;Divlji mak, bulka;;","","43",""
"17505","species","Papaver nigrotinctum","Fedde","",";;;Crnobojni mak;;","","43","Papaver argemone subsp. nigrotinctum"
"17504","species","Papaver orientale","L.","",";Мак украсни;Mak ukrasni;;;","","43",""
"17503","species","Papaver kerneri","Hayek","",";Кернеров мак, жута булка;Kernerov mak;Kernerov mak;;","","43",""
"17502","species","Papaver hybridum","L.","","Rough poppy;Хибридна булка, дивљи мак;Hibridna bulka, divlji mak;Zavinutobodljasti mak;;","","43",""
"17501","species","Papaver lecoqii","Lamotte","",";Бела булка;;Bijeli mak;;","","43","Papaver dubium subsp. lecoqii;Papaver albiflorum"
"17500","species","Papaver dubium","L.","",";Турчинак;Turčinak;Sjetveni mak;Usjevni mak;","","43",""
"17499","species","Papaver argemone","L.","",";Црна булка, пољски мак;Crna bulka;Pješčarski mak;;","","43","Roemeria argemone"
"17498","species","Papaver apulum","Ten.","","Peacock Poppy;;;Apulski mak;;","","43","Papaver argemonoides"
"17497","species","Papaver alpinum","L.","",";;;Mak žutkasti, planinski mak;Planinski mak;","","43",""
"17496","genus","Papaver","","",";Макови;Makovi;;;","","43",""
"17495","species","Cytisus supinus","L.","","","","43","Chamaecytisus supinus;Cytisus hirsutus var. supinus"
"17494","species","Thesium rostratum","Mert. & W. D. J. Koch","","","","43",""
"17493","subspecies","Thesium pyrenaicum grandiflorum","(A. DC.) Hendrych","","","","43","Thesium grandiflorum"
"17492","species","Thesium pyrenaicum","Pourret","",";Пољски ланак;;Pirenejski lanak;;","","43","Thesium pratense"
"17491","species","Thesium parnassi","A. DC.","","","","43","Thesium linophyllon var. parnassi"
"17490","subspecies","Thesium dollineri simplex","(Velen.) Stoj. & Stef.","","","","43",""
"17489","species","Thesium humile","Vahl","","","","43",""
"17488","species","Thesium dollineri","Murb.","","","","43",""
"17487","species","Thesium divaricatum","Jan. ex Mert. & Koch","",";;;Raskrečeni lanak;;","","43","Thesium humifusum subsp. divaricatum"
"17486","subspecies","Thesium linophyllon montanum","(Schrad.) Čelak.","","","","43","Thesium bavarum"
"17485","species","Thesium linophyllon","L.","",";Ланак;Lanak;Poljski lanak;;","","43","Thesium linifolium;Thesium arvense"
"17484","species","Thesium ramosum","Hayne","","","","43","Thesium bulgaricum"
"17483","species","Thesium alpinum","L.","","","","43",""
"17482","genus","Thesium","","","","","43",""
"17481","species","Calendula arvensis","L.","","","","43","Calendula bicolor"
"17480","tribe","Calenduleae","","","","","43",""
"17479","genus","Calendula","","","","","43",""
"17478","species","Minuartia rostrata","(Pers.) Rchb.","","","","43","Minuartia mucronata"
"17477","species","Rhinanthus ovifugus","Chabert","","","","43",""
"17476","species","Rhinanthus mediterraneus","(Sterneck) Adamović","","","","43",""
"17475","subspecies","Rhinanthus alectorolophus freynii","(Sterneck) Hartl","","","","43","Rhinanthus freynii"
"17474","species","Rhinanthus carinthiacus","Widder","","","","43",""
"17473","species","Rhinanthus burnatii","(Chabert) Soó","","","","43","Rhinanthus major var. burnatii"
"17472","species","Rhinanthus asperulus","(Murb.) Soó","","","","43",""
"17471","species","Rhinanthus alpinus","Baumg.","","","","43",""
"17470","species","Rhinanthus alectorolophus","(Scop.) Pollich","",";Велики шушкавац;Veliki šuškavac;Runjavi škrobotac;;","","43","Rhinanthus major;Alectorolophus hirsutus"
"17469","genus","Phelipanche","","","","","43",""
"17468","species","Philadelphus coronarius","L.","","","","43",""
"17467","genus","Philadelphus","","","","","43",""
"17465","species","Deutzia scabra","Thunb.","","","","43","Deutzia crenata"
"17464","order","Cornales","","","","","43",""
"17463","family","Hydrangeaceae","","","","","43",""
"17462","genus","Deutzia","Thunb.","","","","43",""
"17461","species","Iris tuberosa","L.","","Tuberous iris;;;Gomoljasta sabljica;Gomoljasta perunika;","","43",""
"17460","species","Iris aphylla","L.","","Steppe Iris;Степска перуника;;Stepska perunika;;","","43","Iris nudicaulis"
"17459","species","Hypnum cupressiforme","Hedw.","","Cypress-leaved Plait-moss;Чемпресолика листача, санак;Čempresolika listača;;;","","38",""
"17458","order","Hypnales","","","","","38",""
"17457","family","Hypnaceae","","","","","38",""
"17456","genus","Hypnum","","","","","38",""
"17455","species","Pulicaria odora","(L.) Rchb.","","","","43",""
"17454","species","Helminthotheca echioides","(L.) Holub","","","","43","Picris echioides"
"17453","genus","Helminthotheca","","","","","43",""
"17452","species","Carpesium cernuum","L.","","","","43",""
"17451","species","Dittrichia graveolens","(L.) W. Greuter","","","","43","Inula graveolens"
"17450","species","Dittrichia viscosa","(L.) Greuter","","","","43",""
"17449","genus","Dittrichia","","","","","43",""
"17448","species","Pulicaria dysenterica","(L.) Bernh.","","","","43",""
"17447","species","Pulicaria vulgaris","Gaertner","","","","43",""
"17446","genus","Pulicaria","","","","","43",""
"17445","species","Buphthalmum salicifolium","L.","","","","43",""
"17444","genus","Buphthalmum","","","","","43",""
"17443","species","Inula aspera","Poir.","","","","43","Inula salicina subsp. aspera"
"17442","species","Pallenis spinosa","(L.) Cass.","","","","43",""
"17441","genus","Pallenis","","","","","43",""
"17440","species","Inula oculus-christi","L.","","","","43","Pentanema oculus-christi"
"17439","species","Inula hirta","L.","","","","43","Pentanema hirtum"
"17438","species","Inula helenium","L.","","","","43",""
"17437","species","Inula germanica","L.","","","","43",""
"17436","species","Inula ensifolia","L.","","","","43","Pentanema ensifolium"
"17435","species","Limbarda crithmoides","(L.) Dumort.","","","","43","Inula crithmoides"
"17434","genus","Limbarda","Adans.","","","","43",""
"17433","species","Telekia speciosa","(Schraber) Baumg.","","","","43",""
"17432","genus","Telekia","","","","","43",""
"17431","species","Inula bifrons","L.","","","","43","Pentanema bifrons"
"17430","species","Geropogon hybridus","(L.) Sch. Bip.","","","","43","Tragopogon hybridus"
"17429","genus","Geropogon","L.","","","","43",""
"17428","species","Sonchus bulbosus","(L.) N.Kilian & Greuter","","","","43",""
"17427","genus","Sonchus","","","","","43",""
"17426","subspecies","Teucrium scordium scordioides","(Schreb.) Arcang.","","","","43",""
"17425","genus","Teucrium","","","","","43",""
"17424","species","Teucrium scordium","L.           ","",";Смрдљиви дубац;Smrdljivi dubac;;;","","43",""
"17423","subspecies","Thalictrum simplex galioides","(DC.) Korsh.","","","","43",""
"17422","species","Thalictrum simplex","L.           ","",";Очобајка;Očobajka;;;","","43",""
"17421","species","Tragopogon floccosus","Waldst. & Kit.","","","","43",""
"17420","species","Tragopogon balcanicus","Velen.","","","","43",""
"17419","species","Tragopogon dubius","Scop.","","","","43",""
"17418","species","Tragopogon pratensis","L.","","","","43",""
"17417","species","Tragopogon tommasinii","Schultz Bip.","","","","43",""
"17416","species","Tragopogon orientalis","L.","","","","43","Tragopogon pratensis subsp. orientalis"
"17415","subspecies","Tragopogon porrifolius eriospermus","(Ten.) Greuter","",";;;Vunastoroškasta kozja brada;;","","43",""
"17414","species","Tragopogon porrifolius","L.","","Oyster plant, salsify;;;Likasta tuturuša;;","","43","Tragopogon australis"
"17413","genus","Tragopogon","","","Goatsbeards;;;;;","","43",""
"17412","subspecies","Triticum aestivum spelta","(L.) Thell.","","","","43",""
"17411","species","Triticum aestivum","L.","","Wheat;Жито;;;;","","43",""
"17410","species","Sorbus baldaccii","(C. K. Schneid.) Zinserl.","","","","43",""
"17409","subspecies","Sorbus austriaca croatica","Kárpáti","","","","43",""
"17408","subspecies","Vincetoxicum hirundinaria hirundinaria","","","","","43",""
"17407","subspecies","Sorbus borbasii","Jáv.","","","","43",""
"17406","subspecies","Sorbus aucuparia glabrata","(Wimm. & Grab.) Hedl.","","","","43",""
"17405","species","Sorbus velebitica","Kárpáti","","","","43",""
"17404","species","Sorbus umbellata","(Desf.) Fritsch","","","","43",""
"17403","species","Sorbus torminalis","(L.) Crantz","","","","43",""
"17402","species","Sorbus graeca","(Spach) Kotschy","","","","43",""
"17401","species","Sorbus domestica","L.","","","","43",""
"17400","species","Sorbus chamaemespilus","(L.) Crantz","","","","43",""
"17399","species","Sorbus austriaca","(G. Beck) Hedl.","","","","43","Sorbus aria subsp. austriaca"
"17398","subspecies","Sorbus aria lanifera","(Borbás) Kárpáti","","","","43",""
"17397","species","Sorbus aria","(L.) Crantz","","","","43",""
"17396","species","Holcus mollis","L.","","Creeping soft-grass, Creeping velvet grass;Мека пауља;;Meka pahulja, meka medunika;Meka pahulja;","","43",""
"17395","species","Holcus lanatus","L.","","Yorkshire fog, tufted grass, meadow soft grass;Вунаста пауља, пахуљаста медуника;Vunasta paulja, pahuljasta medunika;Vunasta pahulja, medunika;Pahuljasta medunika;","","43",""
"17394","genus","Holcus","","","","","43",""
"17393","subspecies","Hordeum murinum leporinum","(Link) Arcang.","","Hare barley, Barley Grass;;;;;","","43","Hordeum leporinum"
"17392","species","Hordeum murinum","L.","","Wall barley, Foxtail;Јечам коленчасти, попино прасе, мишји јечам;Ječam kolenčasti, popino prase, mišji ječam;Divlji ječam, mišja raž;;","","43",""
"17391","species","Hordeum bulbosum","L.","",";Луковичасти јечам;;Lukovičasti ječam, stoklasica;Lukovičasti ječam;","","43",""
"17390","species","Hordeum marinum","Hudson","","Sea Barley;Приморски јечам;;Primorski ječam;Primorski ječam;","","43",""
"17389","subspecies","Hordeum vulgare distichon","(L.) Körn.","","Two-rowed Barley;Јечам дворедни;;Ječam dvoredac;;","","43","Hordeum distichon"
"17388","species","Hordeum vulgare","L.","","Barley;Јечам;;Obični ječam, jačmen, ozimac;Ječam;","","43",""
"17387","species","Hordeum geniculatum","All.","","Mediterranean Barley Grass;Ливадски јечам, мекиш;Livadski ječam, mekiš;Ježasti ječam;;","","43","Hordeum hystrix;Hordeum secalinum var. annuum;Hordeum marinum subsp. gussoneanum"
"17386","species","Hordeum secalinum","Schreber","","False rye barley, Meadow Barley;Високи јечам, класуља;Visoki ječam, klasulja;Livadni ječam;;","","43",""
"17385","genus","Hordeum","","","","","43",""
"17384","species","Rostraria cristata","(L.) Tzvelev","",";Једногодишња смилица;Jednogodišnja smilica;;;","","43","Koeleria cristata"
"17383","genus","Rostraria","","","","","43",""
"17382","species","Lolium temulentum","L.","",";Пијани љуљ;Pijani ljulj;Debelovlatni ljulj;;","","43",""
"17381","species","Lolium subulatum","Vis.","",";;;Šiljasti ljulj;;","","43",""
"17380","subspecies","Lolium rigidum lepturoides","Sennen & Mauricio","",";Патуљасти љуљ;;;;","","43","Lolium lepturoides"
"17379","species","Lolium remotum","Schrank","","Flax-field Ryegrass;Растављени љуљ;Rastavljeni ljulj;Razmaknuti ljulj;;","","43",""
"17378","subspecies","Anthemis arvensis incrassata","(Loisel.) Nyman","","","","43",""
"17377","species","Anthemis arvensis","L.           ","",";Пољски прстенак, пасја камилица;Poljski prstenak, pasja kamilica;;;","","43",""
"17376","species","Anthemis ruthenica","Bieb.","",";Трепавичави прстенак, пешчарски јармен;Trepavičavi prstenak, peščarski jarmen;;;","","43",""
"17375","genus","Anthemis","","","","","43",""
"17374","species","Stipa capensis","Thunb.","",";;;Kratkodlakavo kovilje;;","","43",""
"17373","species","Stipa pulcherrima","C. Koch","",";Ковиље, лепо;Kovilje, lepo;Lijepo kovilje;;","","43",""
"17372","species","Stipa eriocaulis","Borbás","",";;;Galsko kovilje;;","","43","Stipa pennata subsp. eriocaulis"
"17371","species","Stipa capillata","L.","",";Ковиље, длакаво;Kovilje, dlakavo;Vlasasto kovilje;;","","43",""
"17370","species","Achnatherum bromoides","(L.) P. Beauv.","",";Класасто ковиље, метличасто ковиље, ковиљ-трава;Klasasto kovilje, metličasto kovilje, kovilj-trava;Kratkobodljasto kovilje;;","","43","Stipa bromoides;Stipa aristella"
"17369","species","Stipa pennata","L. em. Mansf.","",";Ковиље, перасто;Kovilje, perasto;Ivanovo kovilje, perasto kovilje;;","","43","Stipa joannis;Stipa eriocaulis"
"17368","tribe","Stipeae","","","","","43",""
"17367","genus","Stipa","","","","","43",""
"17366","subspecies","Hypericum richeri richeri","(Lam.) Hartm.","",";;;Alpinska pljuskavica;;","","43","Hypericum alpinum"
"17365","subspecies","Ophrys fuciflora dinarica","Kranjčev","","","","43","Ophrys dinarica"
"17364","subspecies","Ophrys insectifera insectifera","","","","","43","Orchis muscaria;Orchis muscifera"
"17363","speciescomplex","Ophrys × sooi","A. Fuchs","",";;;Hibridna kokica;;","","43","Ophrys soói"
"17362","subspecies","Ophrys sphegodes adamovicii","Kranjčev","","","","43",""
"17361","subspecies","Valeriana officinalis nemorensis","(B. Turk) F. Martini & Soldano","","","","43","Valeriana nemorensis"
"17360","species","Cerinthe retorta","Sm.","","","","43",""
"17359","subspecies","Cerinthe minor auriculata","(Ten.) Domac","","","","43","Cerinthe auriculata"
"17358","subspecies","Cerinthe glabra smithiae","(A. Kern.) Domac","","","","43",""
"17357","species","Cerinthe glabra","Miller","",";;;Gola visika, Velebitska visika;;","","43","Cerinthe alpina subsp. velebitica;Cerinthe glabra subsp. velebitica"
"17356","species","Cerinthe major","L.","","","","43",""
"17355","subspecies","Cystopteris fragilis dickieana","(R. Sim) Hyl.","","","","41","Cystopteris dickieana"
"17354","species","Cystopteris fragilis","(L.) Bernh.","","","","41",""
"17353","species","Cystopteris montana","(Lam.) Desv.","","","","41",""
"17352","species","Cystopteris alpina","(Lamarck) Desvaux","","","","41","Cystopteris fragilis subsp. alpina"
"17351","family","Cystopteridaceae","","","","","41",""
"17350","genus","Cystopteris","","","","","41",""
"17349","subspecies","Convolvulus althaeoides tenuissimus","(Sm.) Batt.","","","","43",""
"17348","subspecies","Consolida regalis paniculata","(Host) Soó","","","","43",""
"17347","species","Consolida regalis","S. F. Gray","","Royal Larkspur;Жаворњак;Žavornjak;;;","","43","Delphinium consolida"
"17346","subspecies","Ficaria verna ficariiformis","(Rouy & Foucaud) Sóo","","","","43",""
"17345","subspecies","Galatella sedifolia illyrica","(Murb.) Greuter","","","","43",""
"17344","species","Galatella sedifolia","(L.) Greuter","","Rhone aster;Пољски звездан, тачкасти слатински звездан, сланица;Poljski zvezdan, tačkasti slatinski zvezdan, slanica;;;","","43","Aster punctatus;Galatella punctata subsp. sedifolia;Galatella hyssopifolia"
"17343","subspecies","Galium album album","","","","","43",""
"17342","species","Galium album","Miller","","White bedstraw, Hedge bedstraw;Бела броћика;Bela broćika;;;","","43",""
"17341","subspecies","Carlina acaulis caulescens","(Lam.) Schübl. & G. Martens","","","","43",""
"17340","genus","Carlina","","",";Крављак;;;;","","43",""
"17339","species","Carlina acaulis","L.","","Stemless carline thistle, Dwarf carline thistle, Silver Thistle;Ниски крављак, краљевац, вилино сито;Niski kravljak, belotrn;;;","","43",""
"17338","subspecies","Cerinthe minor cleiostoma","(Boiss. & Sprun.) Selvi & Cecchi","",";;;Žalobna visika;;","","43","Cerinthe tristis"
"17337","genus","Cerinthe","","","","","43",""
"17336","species","Cerinthe minor","L.","","Lesser Honeywort;Пепељуша;Pepeljuša;Mala visika;;","","43",""
"17335","subspecies","Cistus creticus eriocephalus","(Viv.) Greuter & Burdet","","","","43",""
"17334","genus","Cistus","","","","","43",""
"17333","species","Cistus creticus","L.","","","","43",""
"17332","subspecies","Silene italica italica","","","","","43",""
"17331","subspecies","Silene otites baldaccii","(Rohlena) Zi. Pavletić","",";;;Baldaccijeva pušina;;","","43",""
"17330","subspecies","Silene otites hungarica","Wrigley","",";Штитаста пуцавица;;;;","","43",""
"17329","subspecies","Tephroseris palustris","(L.) Rchb.","",";;;Močvarna mličika;;","","43","Senecio congestus"
"17328","subspecies","Iberis carnosa carnosa","","","","","43",""
"17327","genus","Iberis","","","","","43",""
"17326","species","Iberis carnosa","Willd.","","","","43",""
"17325","subspecies","Nepeta nuda nuda","","","","","43","Nepeta pannonica"
"17324","genus","Nepeta","","","","","43",""
"17323","species","Nepeta nuda","L.","",";Потплотуша панонска, мацина трава глатка;Potplotuša panonska, macina trava glatka;;;","","43",""
"17322","subspecies","Moehringia bavarica bavarica","","","","","43",""
"17321","species","Moehringia bavarica","(L.) Gren.          ","","","","43",""
"17320","subspecies","Plantago atrata atrata","","","","","43",""
"17319","species","Plantago atrata","Hoppe           ","",";Црнкаста боквица;Crnkasta bokvica;;;","","43",""
"17318","subspecies","Pastinaca sativa urens","(Godr.) Čelak.","","","","43",""
"17317","genus","Pastinaca","","","Parsnip;Пастрнак;;;;","","43",""
"17316","species","Pastinaca sativa","L.           ","",";Пастрнак обични, паштернак;Pastrnak obični, pašternak;;;","","43",""
"17315","subspecies","Ornithogalum brevistylum","Wolfner","","","","43","Loncomelos brevistylum"
"17314","species","Ornithogalum televrinum","Speta","","","","43",""
"17313","species","Ornithogalum visianicum","Tomm.","","","","43",""
"17312","species","Ornithogalum divergens","Boreau","","","","43","Ornithogalum umbellatum subsp. divergens"
"17311","species","Ornithogalum umbellatum","L.","","","","43",""
"17310","species","Ornithogalum sphaerocarpum","A. Kerner","",";;;Okrugloplodna kestenjača;;","","43","Ornithogalum pyrenaicum subsp. sphaerocarpum"
"17309","subspecies","Ornithogalum sibthorpii","Greuter","","","","43","Ornithogalum nanum"
"17308","species","Ornithogalum refractum","Kit. ex Schlecht.","","","","43",""
"17307","species","Ornithogalum pyrenaicum","L.","","","","43",""
"17306","species","Ornithogalum nutans","L.","","","","43",""
"17305","species","Ornithogalum narbonense","L.","","","","43",""
"17304","species","Ornithogalum montanum","Cyr.","","","","43",""
"17303","species","Ornithogalum gussonei","Ten.","","","","43",""
"17302","species","Ornithogalum exscapum","Ten.","","","","43",""
"17301","subspecies","Ornithogalum dalmaticum","Speta","",";;;Dalmatinska kestenjača;;","","43",""
"17300","species","Ornithogalum comosum","L.","","Tufted Star-of-Bethlehem;Птичје млеко;;Kitnjasta kestenjača;;Kitnjasto ptičje mlijeko","","43",""
"17299","species","Ornithogalum boucheanum","Ascherson","","","","43",""
"17298","subspecies","Ranunculus polyanthemos polyanthemos","","","","","43",""
"17297","subspecies","Polygala forojulensis adriatica","(Chodat) Arrigoni","","","","43",""
"17296","subspecies","Polygala forojulensis carniolica","(A.Kern.) Arrigoni","","","","43",""
"17295","species","Polygala forojulensis","A.Kern.","","","","43",""
"17294","subspecies","Polygala nicaeensis mediterranea","Chodat","","","","43",""
"17293","species","Polygala nicaeensis","W.D.J.Koch","","","","43",""
"17292","subspecies","Potentilla heptaphylla heptaphylla","","","","","43",""
"17291","subspecies","Phyteuma spicatum spicatum","","","","","43",""
"17290","species","Phyteuma spicatum","L.           ","","","","43",""
"17289","subspecies","Pyrus communis communis","","","","","43","Pyrus domestica"
"17288","subspecies","Raphanus raphanistrum landra","(Moretti ex DC.) Bonnier & Layens","","","","43",""
"17287","genus","Raphanus","","","","","43",""
"17286","species","Raphanus raphanistrum","L.           ","",";Дивља ротква;Divlja rotkva;;;","","43",""
"17285","subspecies","Rhinanthus angustifolius grandiflorus","(Wallr.) D.A.Webb","","","","43","Rhinanthus serotinus subsp. grandiflorus;Rhinanthus angustifolius subsp. vernalis;Rhinanthus angustifolius subsp. aestivalis"
"17284","subspecies","Rhinanthus glacialis aristatus","(Čelak.) Rauschert","",";;;Uskolisni škrobotac, uskolisni šuškavac;;","","43","Rhinanthus aristatus"
"17283","species","Rhinanthus glacialis","Personnat","",";Звонац;Zvonac;;;","","43",""
"17282","subspecies","Rumex acetosa acetosa","","","","","43",""
"17281","subspecies","Rumex obtusifolius obtusifolius","","","","","43",""
"17280","subspecies","Salvia pratensis bertolonii","(Vis.) Soó","","","","43","Salvia bertolonii"
"17279","species","Salvia pratensis","L.           ","",";Дивља жалфија;Divlja žalfija;;;","","43",""
"17278","subspecies","Salvia officinalis officinalis","","","","","43","Salvia cretica"
"17277","species","Salvia officinalis","L.           ","",";Жалфија, кадуља, пелин, пелен црногорски;Žalfija, kadulja, pelin, pelen crnogorski;;;","","43",""
"17276","subspecies","Rumex crispus crispus","","","","","43",""
"17275","subspecies","Satureja subspicata subspicata","","","","","43","Satureja illyrica;Satureja pygmaea"
"17274","subspecies","Lepidium heterophyllum","Benth.","","","","43","Thlaspi heterophyllum"
"17273","subspecies","Schoenoplectus lacustris glaucus","(Sm.) Bech.","","","","43",""
"17272","subspecies","Lepidium sativum","L.","","","","43",""
"17271","subspecies","Lepidium densiflorum","Schrad.","","","","43",""
"17270","subspecies","Ophrys sphegodes sphegodes","","","","","43","Ophrys sphegodes subsp. praecox;Ophrys passionis subsp. garganica;Ophrys montenegrina;Ophrys cilentana;Ophrys classica;Ophrys aranifera;Ophrys fucifera"
"17269","subspecies","Trisetum flavescens flavescens","","","","","43",""
"17268","subspecies","Valeriana officinalis officinalis","","","","","43",""
"17267","species","Valeriana officinalis","L.","","Valerian;Одољен, одолин, валеријана;Odoljen, odolin, valerijana;;;","","43",""
"17266","subspecies","Saxifraga oppositifolia rudolphiana","(Hornsch.) Nyman","","","","43",""
"17265","subspecies","Scleranthus annuus annuus","","","","","43",""
"17264","genus","Scleranthus","","","","","43",""
"17263","species","Scleranthus annuus","L.           ","","","","43",""
"17262","subspecies","Schoenoplectus lacustris lacustris","","","","","43",""
"17261","genus","Schoenoplectus","","","","","43",""
"17260","species","Schoenoplectus lacustris","(L.) Palla          ","",";Облић, зука, шашинба, вежљика;Oblić, zuka, šašinba, vežljika;;;","","43",""
"17259","subspecies","Silene otites otites","","","","","43",""
"17258","subspecies","Torilis arvensis neglecta","(Spreng.) Thell.","","","","43",""
"17257","genus","Torilis","","","","","43",""
"17256","species","Torilis arvensis","(Hudson) Link          ","",";Пољска крпељица;Poljska krpeljica;;;","","43",""
"17255","subspecies","Trinia glauca carniolica","(Janch.) H.Wolff","","","","43",""
"17254","genus","Trinia","","","","","43",""
"17253","species","Trinia glauca","(L.) Dumort.          ","",";Дводома бедреника;Dvodoma bedrenika;;;","","43",""
"17252","subspecies","Ulmus minor canescens","(Melville) Browicz & Ziel.","","","","43",""
"17251","family","Ulmaceae","","","","","43",""
"17250","genus","Ulmus","","","","","43",""
"17249","species","Ulmus minor","Miller","","Field elm;Ситнолисни брест, плутасти брест;Sitnolisni brest, plutasti brest;;;","","43",""
"17248","subspecies","Valeriana stolonifera angustifolia","Soó","","","","43",""
"17247","species","Valeriana stolonifera","Czern.","","","","43",""
"17246","species","Lepidium virginicum","L.","","","","43",""
"17245","species","Lepidium ruderale","L.","","","","43",""
"17244","species","Lepidium perfoliatum","L.","","","","43",""
"17243","species","Lepidium latifolium","L.","","","","43",""
"17242","species","Lepidium graminifolium","L.","",";Траволисна реника;Travolisna renika;Travolistna grbica;;","","43","Lepidium graminifolium subsp. suffruticosum"
"17241","subspecies","Lepidium draba draba","","","","","43",""
"17240","species","Lepidium campestre","(L.) R. Br.","","","","43",""
"17239","subspecies","Adenostyles alliariae alliariae","","","","","43",""
"17238","subspecies","Senecio ovatus ovatus","","","","","43",""
"17237","subspecies","Senecio scopolii scopolii","","","","","43",""
"17236","species","Aethionema grandiflorum","Boiss. & Hohen.","","","","43",""
"17235","species","Ornithogalum arabicum","L.","",";Арапски врањи лук;;Bjeli fratri, arapska kestenjača;;","","43","Ornithogalum speciosum"
"17234","subspecies","Ornithogalum collinum collinum","","","","","43","Ornithogalum alpestre"
"17233","species","Ornithogalum collinum","Guss.","","Small Bird-milk;Патуљасти врањи лук;;Brežuljkava kestenjača;;","","43",""
"17232","subspecies","Ornithogalum orthophyllum kochii","(Parl.) Maire & Weiller","","Star-of-Bethlehem;Кохов врањи лук;;Kohova kestenjača;;","","43","Ornithogalum kochii"
"17231","species","Ornithogalum orthophyllum","Ten.","","","","43",""
"17230","species","Jacobaea incana","(L.) Veldkamp","","","","43","Senecio incanus"
"17229","subspecies","Aethionema saxatile scopulorum","(Ronniger) I. A. Anderson, A. Carlström, Franzén, Karlen et H. Nybom","","","","43",""
"17228","subspecies","Aethionema saxatile saxatile","","","","","43","Aethionema saxatile subsp. eu-saxatile"
"17227","species","Aethionema saxatile","(L.) R. Br.","",";Камењарски мошњак, камница;;Kamenjarska kamnica;;","","43","Thlaspi saxatile"
"17226","genus","Aethionema","","","","","43",""
"17225","species","Ulota crispa","(Hedw.) Brid.","","Crispy Tuft Moss;;;;;","","38",""
"17224","order","Orthotrichales","","","","","38",""
"17223","family","Orthotrichaceae","","","","","38",""
"17222","genus","Ulota","","","","","38",""
"17221","subspecies","Pisum sativum elatius","(M.Bieb.) Asch. & Graebn.","",";Високи грашак;;Grašak kolenac, visoki grašak, bižić;;","","43",""
"17220","species","Pisum sativum","L.","","Pea;Гајени грашак;Gajeni grašak;Sjetveni grašak;;","","43","Lathyrus oleraceus"
"17219","tribe","Vicieae","","","","","43",""
"17218","genus","Pisum","","","","","43",""
"17217","species","Nardus stricta","L.","","","","43",""
"17216","genus","Nardus","","","","","43",""
"17215","species","Molinia arundinacea","Schrank","","","","43","Molinia caerulea subsp. arundinacea"
"17214","species","Molinia caerulea","(L.) Moench","",";Бескољенка, тупанарник;Beskoljenka, tupanarnik;Modra beskoljenka;;","","43",""
"17213","genus","Molinia","","","","","43",""
"17212","species","Phleum subulatum","(Savi) Asch. & Graebn.","","","","43",""
"17211","species","Phleum nodosum","L.","","","","43","Phleum pratense subsp. bertolonii"
"17210","species","Phleum pratense","L.","","Timothy grass;Мачји репак;Mačji repak;Livadna mačica, mačji repak, popino prase;;","","43",""
"17209","species","Phleum phleoides","(L.) Karsten","","","","43",""
"17208","species","Phleum paniculatum","Hudson","","","","43",""
"17207","species","Phleum hirsutum","Honckeny","","","","43",""
"17206","species","Phleum echinatum","Host","","","","43",""
"17205","species","Phleum arenarium","L.","","","","43",""
"17204","species","Phleum alpinum","L.","",";Алпско попино прасе;Alpsko popino prase;Planinska mačica;;","","43",""
