"id","rank","name","author","uses_atlas_codes","translations","stages","groups","synonyms"
"14075","family","Lejeuneaceae","","","","","",""
"14074","species","Frullania tamarisci","(L.) Dumort.          ","","","","",""
"14073","species","Frullania fragilifolia","(Taylor) Gottsche, Lindenb. & Nees       ","","","","",""
"14072","species","Frullania dilatata","(L.) Dumort.          ","","","","",""
"14071","genus","Frullania","","","","","",""
"14070","family","Jubulaceae","","","","","",""
"14069","order","Porellales","","","","","",""
"14068","species","Lophozia ventricosa","(Dicks.) Dumort.          ","","","","",""
"14067","species","Lophozia sudetica","(Nees ex Huebener) Grolle        ","","","","",""
"14066","species","Lophozia obtusa","(Lindb.) A. Evans         ","","","","",""
"14065","species","Lophozia longidens","(Lindb.) Macoun          ","","","","",""
"14064","species","Lophozia latifolia","R.M. Schust.          ","","","","",""
"14063","species","Lophozia incisa","(Schrad.) Dumort.          ","","","","",""
"14062","species","Lophozia excisa","(Dicks.) Dumort.          ","","","","",""
"14061","species","Lophozia bicrenata","(Schmidel) Dumort.          ","","","","",""
"14060","species","Lophozia ascendens","(Warnst.) R.M. Schust.         ","","","","",""
"14059","genus","Lophozia","","","","","",""
"14058","family","Lophoziaceae","","","","","",""
"14057","order","Lophoziales","","","","","",""
"14056","species","Nardia scalaris","(Schrad.) Gray          ","","","","",""
"14055","species","Nardia compressa","(Hook.) Gray          ","","","","",""
"14054","genus","Nardia","","","","","",""
"14053","family","Solenostomataceae","","","","","",""
"14052","species","Scapania undulata","(L.) Dumort.          ","","","","",""
"14051","species","Scapania umbrosa","(Schrad.) Dumort.          ","","","","",""
"14050","species","Scapania subalpina","(Nees ex Lindenb.) Dumort.        ","","","","",""
"14049","species","Scapania scandica","(Arnell & H. Buch) Macvicar       ","","","","",""
"14048","species","Scapania paludosa","(K. Müller) K. Müller        ","","","","",""
"14047","species","Scapania nemorea","(L.) Grolle          ","","","","",""
"14046","species","Scapania mucronata","H. Buch          ","","","","",""
"14045","species","Scapania ligulata","Stephani           ","","","","",""
"14044","species","Scapania irrigua","(Nees) Nees          ","","","","",""
"14043","species","Scapania curta","(Mart.) Dumort.          ","","","","",""
"14042","species","Scapania calcicola","(Arnell & J. Perss.) W. Ingham      ","","","","",""
"14041","species","Scapania aspera","M. Bernet & Bernet        ","","","","",""
"14040","species","Scapania aequiloba","(Schwägr.) Dumort.          ","","","","",""
"14039","genus","Scapania","","","","","",""
"14038","species","Diplophyllum obtusifolium","(Hook.) Dumort.          ","","","","",""
"14037","species","Diplophyllum albicans","(L.) Dumort.          ","","","","",""
"14036","genus","Diplophyllum","","","","","",""
"14035","family","Scapaniaceae","","","","","",""
"14034","species","Ptilidium pulcherrimum","(Weber) Hampe          ","","","","",""
"14033","species","Ptilidium ciliare","(L.) Hampe          ","","","","",""
"14032","genus","Ptilidium","","","","","",""
"14031","family","Ptilidiaceae","","","","","",""
"14030","species","Blepharostoma trichophyllum","(L.) Dumort.          ","",";Лисната јетрењача;Lisnata jetrenjača;;;","","",""
"14029","genus","Blepharostoma","","","","","",""
"14028","family","Pseudolepicoleaceae","","","","","",""
"14027","species","Porella platyphylla","(L.) Pfeiff.          ","","","","",""
"14026","species","Porella cordaeana","(Huebener) Moore          ","","","","",""
"14025","species","Porella baueri","(Schiffner) C.E.O. Jensen         ","","","","",""
"14024","species","Porella arboris-vitae","(With.) Grolle          ","","","","",""
"14023","genus","Porella","","","","","",""
"14022","family","Porellaceae","","","","","",""
"14021","species","Pseudotaxiphyllum elegans","(Brid.) Iwats.          ","","","","",""
"14020","genus","Pseudotaxiphyllum","","","","","",""
"14019","species","Plagiothecium undulatum","(Hedw.) Schimp.          ","","","","",""
"14018","species","Plagiothecium succulentum","(Wilson) Lindb.          ","","","","",""
"14017","species","Plagiothecium platyphyllum","Mönk.           ","","","","",""
"14016","species","Plagiothecium nemorale","(Mitt.) A. Jaeger         ","","","","",""
"14015","species","Plagiothecium latebricola","Schimp           ","","","","",""
"14014","species","Plagiothecium laetum","Schimp.           ","","","","",""
"14013","species","Plagiothecium denticulatum","(Hedw.) Schimp.          ","","","","",""
"14012","species","Plagiothecium curvifolium","Schlieph. ex Limpr.         ","","","","",""
"14011","species","Plagiothecium cavifolium","(Brid.) Z. Iwats         ","","","","",""
"14010","genus","Plagiothecium","","","","","",""
"14009","species","Isopterygiopsis pulchella","(Hedw.) Z. Iwats.         ","","","","",""
"14008","genus","Isopterygiopsis","","","","","",""
"14007","family","Plagiotheciaceae","","","","","",""
"14006","species","Plagiochila porelloides","(Torrey ex Nees.) Lindb.        ","","","","",""
"14005","species","Plagiochila asplenioides","(L.) Dumort.          ","","","","",""
"14004","genus","Plagiochila","","","","","",""
"14003","species","Pedinophyllum interruptum","(Nees) Kaal.          ","","","","",""
"14002","genus","Pedinophyllum","","","","","",""
"14001","family","Plagiochilaceae","","","","","",""
"14000","species","Mylia taylorii","(Hook.) Gray          ","","","","",""
"13999","genus","Mylia","","","","","",""
"13998","family","Myliaceae","","","","","",""
"13997","species","Lophocolea minor","Nees           ","","","","",""
"13996","species","Lophocolea heterophylla","(Schrad.) Dumort.          ","","","","",""
"13995","species","Lophocolea bidentata","(L.) Dumort.          ","","","","",""
"13994","genus","Lophocolea","","","","","",""
"13993","species","Chiloscyphus polyanthos","(L.) Corda          ","","","","",""
"13992","species","Chiloscyphus pallescens","(Ehrh. ex Hoffm.) Dumort.        ","","","","",""
"13991","genus","Chiloscyphus","","","","","",""
"13990","family","Lophocoleaceae","","","","","",""
"13989","species","Lepidozia reptans","(L.) Dumort.          ","","","","",""
"13988","genus","Lepidozia","","","","","",""
"13987","species","Bazzania trilobata","(L.) Gray          ","","","","",""
"13986","species","Bazzania tricrenata","(Wahlenb.) Trevis.          ","","","","",""
"13985","genus","Bazzania","","","","","",""
"13984","family","Lepidoziaceae","","","","","",""
"13983","species","Tritomaria quinquedentata","(Huds.) H. Buch         ","","","","",""
"13982","genus","Tritomaria","","","","","",""
"13981","species","Leiocolea turbinata","(Raddi) H. Buch         ","","","","",""
"13980","species","Leiocolea heterocolpos","(Thed.) H. Buch         ","","","","",""
"13979","species","Leiocolea collaris","(Nees) Jörg.          ","","","","",""
"13978","species","Leiocolea bantriensis","(Hook.) Jörg.          ","","","","",""
"13977","species","Leiocolea badensis","(Gottsche) Jörg.          ","","","","",""
"13976","genus","Leiocolea","","","","","",""
"13975","species","Jungermannia sphaerocarpa","Hook.           ","","","","",""
"13974","species","Jungermannia obovata","Nees           ","","","","",""
"13973","species","Jungermannia leiantha","Grolle           ","","","","",""
"13972","species","Jungermannia hyalina","Lyell           ","",";Лисната јетрењача;Lisnata jetrenjača;;;","","",""
"13971","species","Jungermannia gracillima","Sm.           ","","","","",""
"13970","species","Jungermannia confertissima","Nees           ","","","","",""
"13969","species","Jungermannia atrovirens","Dumort.           ","","","","",""
"13968","genus","Jungermannia","","","","","",""
"13967","species","Jamesoniella autumnalis","(DC.) Stephani          ","","","","",""
"13966","genus","Jamesoniella","","","","","",""
"13965","family","Jungermanniaceae","","","","","",""
"13964","species","Marsupella funckii","(F. Weber & D. Mohr) Dumort.      ","","","","",""
"13963","genus","Marsupella","","","","","",""
"13962","family","Gymnomitriaceae","","","","","",""
"13961","species","Nowellia curvifolia","(Dicks.) Mitt.          ","","","","",""
"13960","genus","Nowellia","","","","","",""
"13959","species","Cephaloziella stellulifera","(Taylor) Schiffner          ","","","","",""
"13958","species","Cephaloziella rubella","(Nees) Warnst.          ","","","","",""
"13957","species","Cephaloziella divaricata","(Sm.) Warnst.          ","","","","",""
"13956","genus","Cephaloziella","","","","","",""
"13955","species","Cephalozia lunulifolia","(Dumort.) Dumort.          ","","","","",""
"13954","species","Cephalozia lacinulata","(J.B. Jack ex Gottsche & Rabenh.) Spruce","",";Плосната јетрењача;;;;","","",""
"13953","species","Cephalozia catenulata","(Huebener) Lindb.          ","","","","",""
"13952","species","Cephalozia bicuspidata","(L.) Dumort.          ","","","","",""
"13951","genus","Cephalozia","","","","","",""
"13950","family","Cephaloziaceae","","","","","",""
"13949","species","Calypogeia suecica","(Arnell & J. Perss.) K. Müller      ","","","","",""
"13948","species","Calypogeia muelleriana","(Schiffner) K. Müller         ","","","","",""
"13947","species","Calypogeia integristipula","Stephani           ","","","","",""
"13946","species","Calypogeia fissa","(L.) Raddi          ","","","","",""
"13945","species","Calypogeia azurea","Stotler & Crotz         ","","","","",""
"13944","genus","Calypogeia","","","","","",""
"13943","family","Calypogeiaceae","","","","","",""
"13942","species","Anthelia juratzkana","(Limpr.) Trevis.          ","",";Високопланинска јетрењача;Visokoplaninska jetrenjača;;;","","",""
"13941","genus","Anthelia","","","","","",""
"13940","family","Antheliaceae","","","","","",""
"13939","species","Barbilophozia lycopodioides","(Wallr.) Loeske          ","","","","",""
"13938","species","Barbilophozia hatcheri","(A. Evans) Loeske         ","","","","",""
"13937","species","Barbilophozia floerkei","(F. Weber & D. Mohr) Loeske      ","","","","",""
"13936","species","Barbilophozia barbata","(Schreb.) Loeske          ","","","","",""
"13935","species","Barbilophozia attenuata","(Nees) Loeske          ","","","","",""
"13934","genus","Barbilophozia","","","","","",""
"13933","species","Anastrophyllum minutum","(Schreb.) R.M. Schust.         ","","","","",""
"13932","species","Anastrophyllum hellerianum","(Nees ex Lindenb.) R.M. Schust.       ","","","","",""
"13931","genus","Anastrophyllum","","","","","",""
"13930","family","Anastrophyllaceae","","","","","",""
"13929","order","Jungermanniales","","","","","",""
"13928","species","Fossombronia pusilla","(L.) Dumort.          ","","","","",""
"13927","genus","Fossombronia","","","","","",""
"13926","family","Fossombroniaceae","","","","","",""
"13925","order","Fossombrioniales","","","","","",""
"13924","class","Jungermanniopsida","","","","","",""
"13923","phylum","Marchantiophyta","","","","","",""
"13922","subspecies","Orchis mascula speciosa","(Mutel) Hegi","","Splendid Early Purple Orchid;Ушасти каћунак;Ušasti kaćunak;;;","","38","Orchis mascula subsp. signifera;Orchis signifera"
"13921","species","Orchis spitzelii","Saut. ex W. D. J. Koch","",";Шпицелов каћун;Špicelov kaćun;Kratkoostrugasti kaćun;;","","38","Orchis patens var. spitzelii;Orchis spitzelii subsp. sendtneri"
"13920","species","Orchis simia","Lam.","","Monkey Orchid;Каћунак мали;Kaćunak mali;Majmunov kaćun;;","","38",""
"13919","species","Orchis purpurea","Hudson","","Lady Orchid;Каћун црвени, каћунак пурпурни, шумски каћун;Kaćun crveni, kaćunak purpurni, šumski kaćun;Grimizni kaćun;;","","38",""
"13918","species","Orchis provincialis","Balb. ex Lam. & DC.","",";;;Finobodljasti kaćun;;","","38",""
"13917","species","Orchis pauciflora","Ten.","","Sparse-flowered Orchid;;;;;","","38","Orchis provincialis subsp. pauciflora"
"13916","species","Orchis pallens","L.","",";Јелењак;Jelenjak;Blijedi kaćun;;","","38",""
"13915","species","Orchis militaris","L.","","Military Orchid;Каћун солдатски;Kaćun soldatski;Kacigasti kaćun;;","","38",""
"13914","species","Orchis mascula","(L.) L.","","Early-purple Orchid, Early spring orchid;Салеп-каћунак;Salep-kaćunak;Muški kaćun;;","","38",""
"13913","species","Orchis italica","Poiret","",";;;Talijanski kaćun;;","","38",""
"13912","species","Orchis anthropophora","(L.) All.","","","","38","Orchis × bergonii"
"13911","genus","Orchis","","","","","38",""
"13910","species","Tribulus terrestris","L.           ","",";Бабин зуб;Babin zub;;;","","38",""
"13909","genus","Tribulus","","","","","38",""
"13908","species","Peganum harmala","L.","",";Зрнеш;Zrneš;;;","","38",""
"13907","genus","Peganum","","","","","38",""
"13906","family","Zygophyllaceae","","","","","38",""
"13904","subspecies","Viola tricolor alpestris","(Ging.) Ces.","",";Алпска љубичица;Alpska ljubičica;;;","","38","Viola tricolor subsp. subalpina;Viola saxatilis"
"13903","subspecies","Viola chelmea vratnikensis","Gáyer & Degen","",";Динарска љубичица;;Dinarska ljubica;;","","38","Viola dinarica"
"13902","species","Viola uliginosa","Besser","",";Мочварна љубичица;Močvarna ljubičica;Vrećasta ljubica;;","","38",""
"13901","species","Viola tricolor","L.","",";Дан и ноћ, дикино око, милованка, тробојна љубица, шарена љубичица;Dan i noć, dikino oko, milovanka, trobojna ljubica, šarena ljubičica;Trobojna ljubica;;","","38",""
"13900","species","Viola suavis","Bieb.","",";Бледољубичаста љубичица, плавкаста љубичица, немирисна љубичица;Bledoljubičasta ljubičica, plavkasta ljubičica, nemirisna ljubičica;Blijeda ljubica;;Bliedkasta ljubičica","","38",""
"13899","species","Viola speciosa","Pant.","",";Балканска љубичица;;;;Balkanska ljubičica","","38",""
"13898","species","Viola rupestris","F. W. Schmidt","",";Камењарска љубичица;Kamenjarska ljubičica;Kamenjarska ljubica;;","","38",""
"13897","species","Viola riviniana","Reichenb.","",";Ливадска љубичица;Livadska ljubičica;Rivinijeva ljubica;;","","38","Viola sylvestris subsp. riviniana"
"13896","species","Viola reichenbachiana","Jordan ex Boreau","",";Дивља љубичица, шумска љубица;Divlja ljubičica, šumska ljubica;Reichenbachova ljubica;Divja ljubica;","","38","Viola sylvestris subsp. reichenbachiana;Viola sylvestris;Viola silvatica subsp. reichenbachiana"
"13895","species","Viola pyrenaica","Ramond ex DC.","",";Пиренејска љубичица;;;Pirenejska ljubičica;","","38",""
"13894","species","Viola pumila","Chaix","",";Ниска љубичица;Niska ljubičica;Niska ljubica;;","","38",""
"13892","species","Viola stagnina","Schult.","","Fen Violet;Тресетна љубичица;Tresavska ljubičica;;;","","38","Viola persicifolia"
"13891","species","Viola palustris","L.","",";Барска љубичица;Barska ljubičica;Močvarna ljubica;;","","38",""
"13890","species","Viola orphanidis","Boiss.","",";Орфанидисова љубичица;;;;Orfanidisova ljubičica","","38",""
"13889","species","Viola orbelica","Pančić","",";Жута љубичица;;;;","","38",""
"13888","species","Viola odorata","L.","","Wood violet, Sweet violet, English violet, Common violet, Florist's violet, Garden violet;Шумска љубичица, мирисава љубичица;Šumska ljubičica, mirisava ljubičica;Mirisava ljubica;;","","38",""
"13887","species","Viola mirabilis","L.","",";Прекрасна љубичица, девојачко око;Prekrasna ljubičica, devojačko oko;Čudesna ljubica;;","","38",""
"13886","subspecies","Viola tricolor macedonica","(Boiss. & Heldr.) A. F. W. Schmidt","",";Македонска љубичица;;;;","","38","Viola macedonica;Viola macedonica subsp. bosniaca;Viola saxatilis subsp. macedonica"
"13885","species","Viola kopaonikensis","Pančić","",";Копаоничка љубичица;Kopaonička ljubičica;;;","","38",""
"13884","species","Viola kitaibeliana","Schultes","","Dwarf Violet;Пешчарска љубичица;Peščarska ljubičica;Kitajbelova ljubica;;","","38",""
"13883","species","Viola jordanii","Hanry","","","","38","Viola elatior subsp. jordanii"
"13882","species","Viola jooi","Janka","","","","38",""
"13881","species","Viola hymettia","Boiss. & Heldr.","","","","38",""
"13880","species","Viola hirta","L.","",";Длакава љубичица;Dlakava ljubičica;Rutava ljubica;;","","38",""
"13879","species","Viola grisebachiana","Vis.","","","","38",""
"13877","species","Viola elegantula","Schott","",";Високопланинска љубичица;Visokoplaninska ljubičica;Ljupka ljubica;;","","38","Viola latisepala"
"13876","species","Viola elatior","Fries","",";Висока љубичица;;Visoka ljubica;Visoka ljubičica;","","38",""
"13875","species","Viola dukadjinica","W. Becker & Košanin","","","","38",""
"13874","species","Viola dacica","Borbás","","","","38","Viola polyodonta"
"13873","species","Viola chelmea","Boiss. & Heldr.","",";Планинска љубичица;;;;","","38",""
"13872","species","Viola canina","L.","",";Пасја љубичица;;Pasja ljubica;Pasja ljubičica;Pasja ljubičica","","38",""
"13871","species","Viola calcarata","L.","",";Вулфенова љубичица;;;Vulfenova ljubičica;Vulfenova ljubičica","","38",""
"13870","species","Viola biflora","L.","",";Двобојна љубичица;;Dvocvjetna ljubica;Dvobojna ljubičica;Dvobojna ljubičica","","38",""
"13869","species","Viola arvensis","Murray","","European field pansy;Пољска љубичица;;Poljska ljubica;Poljska ljubičica;Poljska ljubičica","","38","Viola tricolor subsp. arvensis"
"13868","species","Viola ambigua","Waldst. & Kit.","",";Степска љубичица;Stepska ljubičica;Promjenjiva ljubica;;","","38",""
"13867","species","Viola alba","Besser","",";Бела љубичица;Bela ljubičica;Bijela ljubica;;","","38","Viola alba subsp. scotophylla"
"13866","species","Viola aetolica","Boiss. & Heldr.","","","","38",""
"13865","genus","Viola","","","Violets;Љубичице;Ljubičica;Ljubica;;","","38",""
"13864","family","Violaceae","","","","","38",""
"13863","species","Tamarix tetrandra","Pallas           ","",";Метљика, тамаришка;Metljika, tamariška;;;","","38",""
"13862","species","Tamarix ramosissima","Ledeb.","","","","38",""
"13861","species","Tamarix parviflora","DC.           ","",";Кебрач, кобрач;Kebrač, kobrač;;;","","38",""
"13860","species","Tamarix gallica","L.","","","","38",""
"13859","species","Tamarix chinensis","Lour.","","Chinese tamarisk, Saltcedar;Кинески кобрач;;;;","","38",""
"13858","genus","Tamarix","","","","","38",""
"13857","species","Myricaria germanica","(L.) Desv.          ","",";Кебрач сињи, лажни кобрач;Kebrač sinji, lažni kobrač;;;","","38",""
"13856","species","Myricaria ernesti-mayeri","R. Lakušić          ","","","","38",""
"13855","genus","Myricaria","","","","","38",""
"13854","family","Tamaricaceae","","","","","38",""
"13853","order","Violales","","","","","38",""
"13852","species","Solanum villosum","Mill.           ","",";Жута помоћница;Žuta pomoćnica;;;","","38",""
"13851","species","Solanum rostratum","Dunal","","Buffalo bur;Трновита помоћница;Trnovita pomoćnica;;;","","38",""
"13850","species","Solanum nigrum","L.           ","",";Црна помоћница, пасквица, мрачњак;Crna pomoćnica, paskvica, mračnjak;;;","","38",""
"13849","species","Solanum linnaeanum","Hepper & P.-M. L. Jaeger","","Devil's apple;;;;;","","38",""
"13848","species","Solanum elaeagnifolium","Cav.","","Silverleaf nightshade;Сребрна помоћница;Srebrna pomoćnica;;;","","38",""
"13847","species","Solanum dulcamara","L.           ","",";Пасквица, разводник, разводњак, горкослад, збриља, угаслица;Paskvica, razvodnik, razvodnjak, gorkoslad, zbrilja, ugaslica;;;","","38",""
"13846","species","Solanum alatum","Mnch.           ","",";Помоћница;Pomoćnica;;;","","38",""
"13845","genus","Solanum","","","","","38",""
"13844","species","Scopolia carniolica","Jacq.           ","",";Бели бун;Beli bun;;;","","38",""
"13843","genus","Scopolia","","","","","38",""
"13842","species","Physalis alkekengi","L.           ","",";Љоскавац, пљускавац, зрниш, мјехурица;Ljoskavac, pljuskavac, zrniš, mjehurica;;;","","38",""
"13841","genus","Physalis","","","","","38",""
"13840","species","Nicandra physalodes","(L.) Gaertner          ","",";Перуанска јабука;Peruanska jabuka;;;","","38",""
"13839","genus","Nicandra","","","","","38",""
"13838","species","Lycium europaeum","L.           ","",";Вучац;Vučac;;;","","38",""
"13837","species","Lycium barbarum","L.","",";Кинески вучац;Kineski vučac;;;","","38",""
"13836","genus","Lycium","","","","","38",""
"13835","species","Hyoscyamus niger","L.           ","",";Буника;Bunika;;;","","38",""
"13834","species","Hyoscyamus albus","L.           ","",";Бела буника;Bela bunika;;;","","38",""
"13833","genus","Hyoscyamus","","","","","38",""
"13832","species","Datura stramonium","L.","","Thorn apple, Moonflower, Devil's trumpet;Татула, пасја јабука, ђавоља јабука;Tatula, pasja jabuka, đavolja jabuka;;;","","38",""
"13831","genus","Datura","","","","","38",""
"13830","species","Atropa bella-donna","L.           ","",";Бун, велебиље горско, велебиља трешњолика;Bun, velebilje gorsko, velebilja trešnjolika;;;","","38",""
"13829","genus","Atropa","","","","","38",""
"13828","family","Solanaceae","","","","","38",""
"13827","species","Phacelia tanacetifolia","Bentham","","Blue Tansy;;;;;","","38",""
"13826","genus","Phacelia","","","","","38",""
"13825","family","Hydrophyllaceae","","","","","38",""
"13824","species","Ipomoea purpurea","(L.) Roth","","Common morning-glory;Вртни слак;Vrtni slak;;;","","38",""
"13823","genus","Ipomoea","","","","","38",""
"13822","species","Cuscuta suaveolens","Ser.           ","",";Луцеркина вилина коса;Lucerkina vilina kosa;;;","","38",""
"13821","species","Cuscuta obtusiflora","Kunth           ","","","","38",""
"13820","species","Cuscuta monogyna","Vahl           ","",";Златица, жућкаста косица;Zlatica, žućkasta kosica;;;","","38",""
"13819","species","Cuscuta lupuliformis","Krocker           ","",";Врбова вилина коса;Vrbova vilina kosa;;;","","38",""
"13818","species","Cuscuta europaea","L.           ","",";Вилина коса, самовила, преденце;Vilina kosa, samovila, predence;;;","","38",""
"13817","species","Cuscuta epithymum","(L.) L.          ","",";Обична косица;Obična kosica;;;","","38",""
"13816","species","Cuscuta epilinum","Weihe           ","",";Ланова вилина коса;Lanova vilina kosa;;;","","38",""
"13815","species","Cuscuta campestris","Yunck.","","Dodder;Пољска вилина косица;Poljska vilina kosica;;;","","38",""
"13814","species","Cuscuta australis","R. Br.          ","",";Јужна вилина косица;Južna vilina kosica;;;","","38",""
"13813","species","Cuscuta approximata","Bab.           ","",";Преплетена вилина косица;Prepletena vilina kosica;;;","","38",""
"13812","genus","Cuscuta","","","","","38",""
"13811","species","Convolvulus cantabrica","L.           ","","","","38",""
"13810","species","Convolvulus boisseri","Steudel           ","","","","38",""
"13809","species","Convolvulus betonicifolius","Miller           ","","","","38",""
"13808","species","Convolvulus arvensis","L.           ","",";Обични слак, дивљи ладолез, њивски попонац;Obični slak, divlji ladolez, njivski poponac;;;","","38",""
"13807","species","Convolvulus althaeoides","L.","","","","38",""
"13806","genus","Convolvulus","","","","","38",""
"13805","species","Calystegia silvatica","(Kit.) Griseb.          ","","","","38",""
"13804","species","Calystegia sepium","(L.) R. Br.         ","",";Ладолеж, велики слак;Ladolež, veliki slak;;;","","38",""
"13803","genus","Calystegia","","","","","38",""
"13802","family","Convolvulaceae","","","","","38",""
"13801","order","Solanales","","","","","38",""
"13800","species","Utricularia vulgaris","L.           ","",";Мешинка обична;Mešinka obična;;;","","38",""
"13799","species","Utricularia minor","L.           ","",";Мешинка ситна;Mešinka sitna;;;","","38",""
"13798","species","Utricularia intermedia","Hayne           ","",";Мешинка средња;Mešinka srednja;;;","","38",""
"13797","species","Utricularia australis","R. Br.          ","",";Мешинка јужна;Mešinka južna;;;","","38",""
"13796","genus","Utricularia","","","","","38",""
"13795","species","Pinguicula vulgaris","L.           ","",";Дебељача;Debeljača;;;","","38",""
"13794","species","Pinguicula crystallina","Sm.","","","","38",""
"13793","species","Pinguicula balcanica","Casper           ","",";Дебељача, воштана тустица;Debeljača, voštana tustica;;;","","38",""
"13792","genus","Pinguicula","","","Butterworts;Тустице, дебељаче;Tustice;;;","","38",""
"13791","family","Lentibulariaceae","","","","","38",""
"13790","order","Scrophulariales","","","","","38",""
"13789","species","Saxifraga tridactylites","L.","",";Тропрста камењарка;;Prstasta kamenika;;","","38",""
"13788","species","Saxifraga taygetea","Boiss. & Heldr.","","","","38",""
"13787","species","Saxifraga stellaris","L.","",";Звездаста камењарка;Zvjezdasta kamenjarka;Zvjezdasta kamenika;;","","38",""
"13786","species","Saxifraga sempervivum","K. Koch","","","","38",""
"13785","species","Saxifraga scardica","Griseb.","",";Шарска камењарка;;;;","","38",""
"13784","species","Saxifraga rotundifolia","L.","",";Округлолисна камењарка;;Krugljolistna kamenika;;","","38",""
"13783","species","Saxifraga pedemontana","All.","",";Брдска камењарка;;Brdska kamenika;;","","38",""
"13782","species","Saxifraga paniculata","Miller","",";Гроздаста камењарка;;Metličasta kamenika;;","","38",""
"13781","species","Saxifraga oppositifolia","L.","",";Пузава камењарка;Puzava kamenjarka;Nasuprotnolisna kamenika;;","","38",""
"13780","species","Saxifraga moschata","Wulfen","",";Мошусна камењарка;Mošusna kamenjarka;Muškatna kamenika;;","","38","Saxifraga exarata subsp. moschata"
"13779","species","Saxifraga marginata","Sternb.","",";;;Obrubljena kamenika;;","","38","Saxifraga karadzicensis;Saxifraga coriophylla var. karadzicensis;Saxifraga marginata var. coryophylla"
"13778","species","Saxifraga granulata","L.","",";Зрнаста камењарка;;Zrnata kamenika;;","","38",""
"13777","species","Saxifraga glabella","Bertol.","",";;;Glatka kamenika;;","","38",""
"13776","species","Saxifraga federici-augusti","Biasol.","","","","38","Saxifraga frederici-augusti"
"13775","species","Saxifraga exarata","Vill.","",";;;Urezana kamenika;;","","38",""
"13774","species","Saxifraga crustata","Vest","",";Кораста камењарка;;Kamenika krastava;;","","38",""
"13773","species","Saxifraga carpetana","Boiss. & Reut.","","","","38",""
"13772","species","Saxifraga carpatica","Sternb.","",";Обрубљена камењарка;Obrubljena kamenjarka;;;","","38",""
"13771","species","Saxifraga bulbifera","L.","",";Брадавичаста каменика;Bradavičasta kamenika;Lukovičasta kamenika;;","","38",""
"13770","species","Saxifraga bryoides","L.","","","","38",""
"13769","species","Saxifraga androsacea","L.","",";Снежничка каменика;;Planinska kamenika;Snježnička kamenika;Sniježnička kamenika","","38",""
"13768","species","Saxifraga aizoides","L.","",";Жута камењарка;Žuta kamenjarka;Trepavičava kamenika;;","","38",""
"13767","species","Saxifraga adscendens","L.","",";;;Pridignuta kamenika;;","","38",""
"13766","genus","Saxifraga","L.","","Rockfoils;Камењарка, каменика;Kamenika, kamenjarka;Kamenika;Kamenika, kamenjarka;Kamenika, kamenjarka","","38",""
"13765","species","Chrysosplenium alternifolium","L.           ","",";Помама, жутина;Pomama, žutina;;;","","38",""
"13764","genus","Chrysosplenium","","","","","38",""
"13763","family","Saxifragaceae","","","","","38",""
"13762","species","Paeonia tenuifolia","L.","",";Степски божур, усколисни божур;Stepski božur, uskolisni božur;;;","","38",""
"13761","species","Paeonia peregrina","Miller","","South European Peony;Косовски божур, црвени божур;Kosovski božur, crveni božur;;;","","38","Paeonia decora"
"13760","species","Paeonia officinalis","L.","",";Лековити божур, црвени штир, тратор;Lekoviti božur, crveni štir, trator;Ljekoviti božur;;","","38",""
"13759","species","Paeonia mascula","(L.) Miller","",";Дивљи божур, мушки божур;Divlji božur, muški božur;Planinski božur;Planinski božur;","","38","Paeonia officinalis var. mascula;Paeonia corallina"
"13758","species","Paeonia daurica","Andrews","",";Мушки божур;Muški božur;;;","","38",""
"13757","genus","Paeonia","","","","","38",""
"13756","family","Paeoniaceae","","","","","38",""
"13755","species","Myriophyllum verticillatum","L.           ","",";Дрезга;Drezga;;;","","38",""
"13754","species","Myriophyllum spicatum","L.           ","",";Кроцањ класасти;Krocanj klasasti;;;","","38",""
"13753","genus","Myriophyllum","","","","","38",""
"13752","family","Haloragaceae","","","","","38",""
"13751","species","Ribes uva-crispa","L.","","Gooseberry;Огрозд, јошта;Ogrozd, jošta;;;","","38",""
"13750","species","Ribes petraeum","Wulfen           ","","","","38",""
"13749","species","Ribes multiflorum","Kit. ex Roemer & Schultes       ","","","","38",""
"13748","species","Ribes aureum","Pursh.           ","",";Златна рибизла;Zlatna ribizla;;;","","38",""
"13747","species","Ribes alpinum","L.           ","",";Алпска рибизла;Alpska ribizla;;;","","38",""
"13746","genus","Ribes","","","","","38",""
"13745","family","Grossulariaceae","","","","","38",""
"13744","species","Umbilicus rupestris","(Salisb.) Dandy","","Wall Pennywort;;;Kamenjarski pupčić;;","","38",""
"13743","species","Umbilicus luteus","(Huds.) Webb & Berthel.","","Yellow Navelwort;Пупкавица;Pupkavica;;;","","38",""
"13742","genus","Umbilicus","DC.","","Navelwort;;;;;","","38",""
"13741","species","Sempervivum zeleborii","Schott.","",";Чуваркућа;Čuvarkuća;;;","","38",""
"13740","species","Sempervivum tectorum","(Griseb. & Schenk) L.","","Common houseleek;Алпска црвена чуваркућа;Alpska crvena čuvarkuća;Planinska čuvarkuća;;","","38",""
"13739","species","Sempervivum marmoreum","Griseb.","","Red houseleek;Црвена чуваркућа;Crvena čuvarkuća;Crvena čuvarkuća;;","","38",""
"13738","species","Sempervivum macedonicum","Praeger","","","","38",""
"13737","species","Sempervivum kosaninii","Praeger","",";Кошанинова чуваркућа;Košaninova čuvarkuća;;;","","38",""
